company_id,name,booth,website,description,role,city,region,country,segment_name,segment_id,location_id
c_6843aa6fb721,Jain Building Products,W7667,https://www.buildersshow.com/exhibitor/jainamericaholdingsinc,Jain is a leading Global manufacturer of PVC.  Our Building Materials division focuses on Maintenance Free Siding & Trim without having to compromise the aesthetics.  Pre-Finished profiles gives you the finish and longevity so you have a beautiful home for years to come.,Product,Chicopee,Massachusetts,USA,Building Materials,s_building-materials,l_chicopee-massachusetts-usa
c_de73d4f0a2dd,James Hardie Building Products,P1127,https://www.buildersshow.com/exhibitor/jameshardiebuildingproducts,Please stop by and visit our booth,Product,Chicago,Illinois,USA,Building Materials,s_building-materials,l_chicago-illinois-usa
c_83e1586fae39,Japan Wood Products Export Association,W6853,https://www.buildersshow.com/exhibitor/japanwoodproductsexportassocia,Please stop by and visit our booth,Product,"Tokyo, Tokyo",,Japan,Building Materials,s_building-materials,l_tokyo-tokyo-japan
c_eebe274371d3,JascoPro,S11071,https://www.buildersshow.com/exhibitor/jascoproductscompany,"At Jasco, we design and develop products to simplify your life and connect your home. Jasco provides one of the most comprehensive lineups of home automation, lighting, security, home entertainment, and power products. While providing our channel partners full and far-reaching product assortments, we use our commitment to design, research and development to bring to market product innovations that energize and invigorate imbedded technology specifically designed for the new home marketplace.",Product,Oklahoma City,Oklahoma,USA,Interior Finishings & Home Living,s_interior-finishings-and-home-living,l_oklahoma-city-oklahoma-usa
c_ed44595156c4,"Jdpump Co., Ltd.",S13043,https://www.buildersshow.com/exhibitor/jdpumpcoltd,Please stop by and visit our booth,Product,"Foshan, Guangdong",,China,"Construction Tools, Systems, Equipment, & Safety",s_construction-tools-systems-equipment-and-safety,l_foshan-guangdong-china
c_895c0afc6b03,JellyFish Lighting,S5196,https://www.buildersshow.com/exhibitor/jellyfishlighting,Please stop by and visit our booth,Product,Draper,Utah,USA,Interior Finishings & Home Living,s_interior-finishings-and-home-living,l_draper-utah-usa
c_c4e79b1151b8,Jiangmen HEHE Hardware Factory,W8656,https://www.buildersshow.com/exhibitor/jiangmenhehehardwarefactory,"Jiangmen HE HE Stainless Steel Manufacturing Co., Ltd has been well established since 1996 with the plant located at Jiangmen City in China, which is a kitchen sinks factory that specializes in manufacture of various of quality kitchen sinks and handmade sinks at value pricing. Our HEHE factory has over 17 years of experience in designing, developing and producing stainless steel sinks and handmade sinks with its own designers, engineers and technicians. To serve all the customs from USA, Canada, Europe, Middle-east, Australia and Southeast Asia.",Product,"Jiangmen, Guangdong",,China,Global Products,s_global-products,l_jiangmen-guangdong-china
c_e17fd752a20e,"Jiangsu Aozheng Metal Products Co., Ltd",W8681,https://www.buildersshow.com/exhibitor/jiangsuaozhengmetalproductscol,"Jiangsu Aozheng Metal Products Co., Ltd. is a comprehensive enterprise integrating research and development, production andsales of precision caslings, construction hardware and curtain wall accessories. Aozhen has a modern production workshop, advancedproduction equipment, and a sound business model, professional technical staff, from the procurement of raw materials, smeltingstamping, o the sale of finished products, greatly reducing a lot of intermediate links, thus truly To bring benefits to consumers.Main business products: marble pendants, aluminum alloy pendants, back bots, connecting claws, embedded parts, channelsteel, support arm brackets, stair columns, screw fasteners and other products. The specifications are complete, the design isnovel, the shape is unique, the styles are diverse, the work is exquisite and the quality is excellent.",Product,"Taizhou, Jiangsu",,China,Global Products,s_global-products,l_taizhou-jiangsu-china
c_35a1d2edf72f,Jiangsu Barep Smart Technology Co Ltd,W9033,https://www.buildersshow.com/exhibitor/jiangsubarepsmarttechnologycol,"Our company mainly produces and operates American standard electrical products, the main products are GFCI, USB socket and switch panel and junction box and other products, All products comply with UL&CUL. ETL&CETL standards",Product,"Zhangjiagang, Jiangsu",,China,Interior Finishings & Home Living,s_interior-finishings-and-home-living,l_zhangjiagang-jiangsu-china
c_e21750343e8a,"Jiangsu Jiashike New Material Technology Co., Ltd.",W8672,https://www.buildersshow.com/exhibitor/jiangsujiashikenewmaterialtech,"We produce and sell residue-free self-adhesive surface protection film used in floors, carpets, stairs and anywhere needed during decoration, remodeling, renovation or construction.",Product,"Suqian, Jiangsu",,China,Building Materials,s_building-materials,l_suqian-jiangsu-china
c_e51486fb4192,"Jiangsu Joyful New Material Co., Ltd.",W9340,https://www.buildersshow.com/exhibitor/jiangsujoyfulnewmaterialcoltd,Please stop by and visit our booth,Product,"Suqian, Jiangsu",,China,Interior Finishings & Home Living,s_interior-finishings-and-home-living,l_suqian-jiangsu-china
c_c0efb9928471,"Jiangsu Shengchang Innovative Household Materials Co., Ltd.",W9029,https://www.buildersshow.com/exhibitor/jiangsushengchanginnovativehou,"About ShengC




Jiangsu Shengchang Innovative Household Materials Co., Ltd. which was founded in 2002, is a professional manufacturer for SPC flooring and laminate flooring. Owning to German production equipment, mature techniques, complete inspection means, precise and effective quality assurance system and high quality product, our company basically formed characteristic advantage in production of consolidated plank floor and ranked in leading place technically during domestic brother industry, with the products enjoying high reputation. 
Our annual output of laminate flooring can reach three million square meters, and for SPC flooring, five million square meters.",Product,"Changzhou, Jiangsu",,China,Interior Finishings & Home Living,s_interior-finishings-and-home-living,l_changzhou-jiangsu-china
c_99ae0c8933f9,"Jiangsu Suyin New Material Technology Co.,  Ltd.",W5679,https://www.buildersshow.com/exhibitor/jiangsusuyinnewmaterialtechnol,"Jiangsu Suyin New Material Technology Co., Ltd., was established in 2021. it is the acoustic decoration material production base of the group company located in the Guangdong-HongKong-Macao Greater Bav Area. More than 90% of its products are sold to more than 150 countries and regions around the world, aiming to export China to the world quality product mace. Up to now the Guangdong production base has 2 automated production lines with a monthly out put of more than 100.000 standard sized wooden slat acoustic panels, realizing the full-link service of independent search and development, customized production and online sales.",Product,"Yancheng, Jiangsu",,China,Building Materials,s_building-materials,l_yancheng-jiangsu-china
c_1f3d1192db6f,"Jiangxi Fangda Tech Co., Ltd",W8663,https://www.buildersshow.com/exhibitor/jiangxifangdatechcoltd,Please stop by and visit our booth,Product,"Jiujiang, Jiangxi",,China,Building Materials,s_building-materials,l_jiujiang-jiangxi-china
c_949df638440c,"Jiaxing Chengtai Mirror Co., Ltd",W9131,https://www.buildersshow.com/exhibitor/jiaxingchengtaimirrorcoltd,"Jiaxing Chengtai Mirror Co., Ltd., founded in 2005, is a leading manufacturer of premium led mirrors, bathroom mirrors and full-length mirrors. Located near shanghai port, our certified factory boasts in-house r&d and holds ce, rohs, etl, and iso9001 certifications. We offer extensive odm/oem services and deep customization, trusted by global clients. ""Customer first"" is our core principle. We invite partners worldwide to collaborate.",Product,"Jiaxing, Zhejiang",,China,Interior Finishings & Home Living,s_interior-finishings-and-home-living,l_jiaxing-zhejiang-china
